# Source Data for Fig. 7b: sequential leakage model, k1 = k2 = k = 1
# Recomputed from the closed forms in the paper, not from the co-author's code.
# Input state alpha = sqrt(0.6), beta = sqrt(0.4).
time,gamma,expected_holevo_bits,eve_fidelity
3.030,0.0,0.1904592937,0.9172836275
3.040,0.0,0.1890286452,0.9179153296
3.050,0.0,0.1876076106,0.9185426500
3.060,0.0,0.1861961400,0.9191656134
3.070,0.0,0.1847941839,0.9197842444
3.080,0.0,0.1834016927,0.9203985675
3.090,0.0,0.1820186169,0.9210086072
3.100,0.0,0.1806449069,0.9216143878
3.110,0.0,0.1792805133,0.9222159339
3.120,0.0,0.1779253867,0.9228132696
3.130,0.0,0.1765794777,0.9234064192
3.140,0.0,0.1752427371,0.9239954069
3.150,0.0,0.1739151157,0.9245802567
3.160,0.0,0.1725965644,0.9251609927
3.170,0.0,0.1712870341,0.9257376389
3.180,0.0,0.1699864758,0.9263102191
3.190,0.0,0.1686948406,0.9268787572
3.200,0.0,0.1674120798,0.9274432769
3.210,0.0,0.1661381445,0.9280038019
3.220,0.0,0.1648729862,0.9285603558
3.230,0.0,0.1636165564,0.9291129622
3.240,0.0,0.1623688065,0.9296616444
3.250,0.0,0.1611296883,0.9302064259
3.260,0.0,0.1598991535,0.9307473300
3.270,0.0,0.1586771540,0.9312843798
3.280,0.0,0.1574636417,0.9318175987
3.290,0.0,0.1562585687,0.9323470095
3.300,0.0,0.1550618873,0.9328726353
3.310,0.0,0.1538735498,0.9333944991
3.320,0.0,0.1526935085,0.9339126236
3.330,0.0,0.1515217161,0.9344270315
3.340,0.0,0.1503581252,0.9349377456
3.350,0.0,0.1492026886,0.9354447885
3.360,0.0,0.1480553592,0.9359481825
3.370,0.0,0.1469160902,0.9364479502
3.380,0.0,0.1457848346,0.9369441138
3.390,0.0,0.1446615459,0.9374366957
3.400,0.0,0.1435461774,0.9379257179
3.410,0.0,0.1424386828,0.9384112025
3.420,0.0,0.1413390158,0.9388931715
3.430,0.0,0.1402471303,0.9393716469
3.440,0.0,0.1391629803,0.9398466503
3.450,0.0,0.1380865199,0.9403182036
3.460,0.0,0.1370177036,0.9407863284
3.470,0.0,0.1359564856,0.9412510461
3.480,0.0,0.1349028207,0.9417123783
3.490,0.0,0.1338566637,0.9421703464
3.500,0.0,0.1328179693,0.9426249715
3.510,0.0,0.1317866927,0.9430762749
3.520,0.0,0.1307627891,0.9435242777
3.530,0.0,0.1297462138,0.9439690009
3.540,0.0,0.1287369225,0.9444104653
3.550,0.0,0.1277348708,0.9448486919
3.560,0.0,0.1267400145,0.9452837012
3.570,0.0,0.1257523097,0.9457155141
3.580,0.0,0.1247717126,0.9461441510
3.590,0.0,0.1237981795,0.9465696323
3.600,0.0,0.1228316668,0.9469919785
3.610,0.0,0.1218721314,0.9474112097
3.620,0.0,0.1209195300,0.9478273462
3.630,0.0,0.1199738196,0.9482404080
3.640,0.0,0.1190349575,0.9486504152
3.650,0.0,0.1181029009,0.9490573876
3.660,0.0,0.1171776073,0.9494613450
3.670,0.0,0.1162590346,0.9498623071
3.680,0.0,0.1153471405,0.9502602936
3.690,0.0,0.1144418831,0.9506553240
3.700,0.0,0.1135432205,0.9510474176
3.710,0.0,0.1126511113,0.9514365938
3.720,0.0,0.1117655139,0.9518228719
3.730,0.0,0.1108863870,0.9522062710
3.740,0.0,0.1100136896,0.9525868101
3.750,0.0,0.1091473808,0.9529645083
3.760,0.0,0.1082874198,0.9533393843
3.770,0.0,0.1074337661,0.9537114569
3.780,0.0,0.1065863794,0.9540807449
3.790,0.0,0.1057452193,0.9544472667
3.800,0.0,0.1049102459,0.9548110409
3.810,0.0,0.1040814194,0.9551720858
3.820,0.0,0.1032587001,0.9555304198
3.830,0.0,0.1024420485,0.9558860610
3.840,0.0,0.1016314254,0.9562390277
3.850,0.0,0.1008267915,0.9565893377
3.860,0.0,0.1000281080,0.9569370090
3.870,0.0,0.0992353362,0.9572820594
3.880,0.0,0.0984484374,0.9576245067
3.890,0.0,0.0976673733,0.9579643685
3.900,0.0,0.0968921057,0.9583016624
3.910,0.0,0.0961225965,0.9586364058
3.920,0.0,0.0953588079,0.9589686161
3.930,0.0,0.0946007022,0.9592983105
3.940,0.0,0.0938482421,0.9596255062
3.950,0.0,0.0931013901,0.9599502203
3.960,0.0,0.0923601092,0.9602724698
3.970,0.0,0.0916243625,0.9605922716
3.980,0.0,0.0908941132,0.9609096425
3.990,0.0,0.0901693247,0.9612245992
4.000,0.0,0.0894499608,0.9615371583
4.010,0.0,0.0887359851,0.9618473364
4.020,0.0,0.0880273617,0.9621551499
4.030,0.0,0.0873240548,0.9624606151
4.040,0.0,0.0866260287,0.9627637484
4.050,0.0,0.0859332479,0.9630645658
4.060,0.0,0.0852456773,0.9633630834
4.070,0.0,0.0845632816,0.9636593173
4.080,0.0,0.0838860261,0.9639532832
4.090,0.0,0.0832138758,0.9642449971
4.100,0.0,0.0825467964,0.9645344746
4.110,0.0,0.0818847535,0.9648217314
4.120,0.0,0.0812277128,0.9651067830
4.130,0.0,0.0805756403,0.9653896448
4.140,0.0,0.0799285023,0.9656703322
4.150,0.0,0.0792862651,0.9659488604
4.160,0.0,0.0786488953,0.9662252447
4.170,0.0,0.0780163595,0.9664995001
4.180,0.0,0.0773886247,0.9667716416
4.190,0.0,0.0767656580,0.9670416841
4.200,0.0,0.0761474266,0.9673096425
4.210,0.0,0.0755338979,0.9675755315
4.220,0.0,0.0749250397,0.9678393658
4.230,0.0,0.0743208196,0.9681011599
4.240,0.0,0.0737212057,0.9683609283
4.250,0.0,0.0731261661,0.9686186854
4.260,0.0,0.0725356692,0.9688744455
4.270,0.0,0.0719496834,0.9691282228
4.280,0.0,0.0713681775,0.9693800315
4.290,0.0,0.0707911203,0.9696298855
4.300,0.0,0.0702184809,0.9698777990
4.310,0.0,0.0696502285,0.9701237857
4.320,0.0,0.0690863324,0.9703678595
4.330,0.0,0.0685267623,0.9706100340
4.340,0.0,0.0679714879,0.9708503229
4.350,0.0,0.0674204790,0.9710887398
4.360,0.0,0.0668737059,0.9713252981
4.370,0.0,0.0663311387,0.9715600112
4.380,0.0,0.0657927479,0.9717928924
4.390,0.0,0.0652585041,0.9720239549
4.400,0.0,0.0647283780,0.9722532118
4.410,0.0,0.0642023407,0.9724806763
4.420,0.0,0.0636803631,0.9727063612
4.430,0.0,0.0631624168,0.9729302795
4.440,0.0,0.0626484729,0.9731524439
4.450,0.0,0.0621385033,0.9733728673
4.460,0.0,0.0616324797,0.9735915623
4.470,0.0,0.0611303741,0.9738085413
4.480,0.0,0.0606321585,0.9740238170
4.490,0.0,0.0601378054,0.9742374018
4.500,0.0,0.0596472871,0.9744493080
4.510,0.0,0.0591605763,0.9746595478
4.520,0.0,0.0586776458,0.9748681334
4.530,0.0,0.0581984685,0.9750750769
4.540,0.0,0.0577230175,0.9752803904
4.550,0.0,0.0572512663,0.9754840858
4.560,0.0,0.0567831881,0.9756861750
4.570,0.0,0.0563187566,0.9758866698
4.580,0.0,0.0558579456,0.9760855818
4.590,0.0,0.0554007290,0.9762829228
4.600,0.0,0.0549470808,0.9764787044
4.610,0.0,0.0544969755,0.9766729379
4.620,0.0,0.0540503873,0.9768656348
